Date,HomeTeam,AwayTeam,FTR,VCH,B365H,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP,Hist_H_Prob,Hist_D_Prob,Hist_A_Prob,H2HM1,H2HM2,H2HM3,H2HM4,H2HM5
2017-09-16,West Brom,West Ham,NH,2.38,2.38,0.0392156862745098,0.0380952380952381,0.039603960396039604,0.10309278350515463,1.4,0.6,L,D,W,W,M,W,L,L,L,M,0,0,0,0,0,0,0,0,0.0,-1.2,0.8,0.8,-1.0,0.45807166605097893,0.25341706686368676,0.2885112670853343,1,2,1,0,2
2017-09-17,Chelsea,Arsenal,NH,1.8,1.8,0.0784313725490196,0.06666666666666667,0.04950495049504951,0.08247422680412371,1.8,1.2,W,W,W,L,M,W,L,L,W,M,0,0,0,0,0,0,0,0,0.6,-0.2,0.6,0.6,-4.0,0.45790251107828656,0.2536927621861152,0.28840472673559825,2,0,1,2,2
2017-09-17,Man United,Everton,H,1.33,1.36,0.11764705882352941,0.01904761904761905,0.019801980198019802,0.061855670103092786,2.0,0.8,D,W,W,W,M,L,L,D,W,M,0,0,0,0,0,0,0,0,2.0,-0.8,1.2,1.2,-1.0,0.45773348098929495,0.25396825396825395,0.2882982650424511,1,1,0,2,0
2017-09-23,Burnley,Huddersfield,NH,2.2,2.15,0.058823529411764705,0.047619047619047616,0.04950495049504951,0.030927835051546393,1.3333333333333333,1.3333333333333333,D,W,D,L,W,D,L,D,W,W,0,0,0,0,0,0,0,0,0.16666666666666666,0.3333333333333333,0.0,0.0,-2.0,0.4579335793357934,0.25387453874538746,0.28819188191881917,-1,-1,-1,-1,-1
2017-09-23,Everton,Bournemouth,H,1.67,1.65,0.0196078431372549,0.02857142857142857,0.09900990099009901,0.09278350515463918,0.6666666666666666,0.5,L,L,L,D,W,W,L,L,L,L,0,0,0,0,0,0,1,0,-1.3333333333333333,-1.0,0.16666666666666666,0.16666666666666666,-2.0,0.4577646624861675,0.2541497602360753,0.2880855772777573,2,0,-1,-1,-1
2017-09-23,Leicester,Liverpool,NH,4.3,4.1,0.06862745098039216,0.08571428571428572,0.0891089108910891,0.09278350515463918,0.6666666666666666,1.3333333333333333,D,L,L,W,L,D,L,W,W,D,0,0,0,0,0,0,0,0,-0.3333333333333333,0.0,-0.6666666666666666,-0.6666666666666666,8.0,0.4579646017699115,0.25405604719764013,0.28797935103244837,2,0,1,0,-1
2017-09-23,Man City,Crystal Palace,H,1.13,1.14,0.1568627450980392,0.0,0.019801980198019802,0.08247422680412371,2.1666666666666665,0.0,W,W,W,D,W,L,L,L,L,L,0,0,0,0,0,0,1,1,2.3333333333333335,-1.3333333333333333,2.1666666666666665,2.1666666666666665,-11.0,0.4577957980095835,0.2539624032436417,0.2882417987467748,2,2,0,2,2
2017-09-23,Southampton,Man United,NH,5.4,5.5,0.0392156862745098,0.1523809523809524,0.039603960396039604,0.020618556701030927,1.3333333333333333,2.1666666666666665,W,L,D,W,D,W,D,W,W,W,0,0,0,0,1,0,0,0,0.0,2.3333333333333335,-0.8333333333333334,-0.8333333333333334,2.0,0.45799557848194544,0.25386882829771557,0.288135593220339,1,0,2,0,1
2017-09-23,Stoke,Chelsea,NH,5.75,6.0,0.049019607843137254,0.0761904761904762,0.0594059405940594,0.05154639175257732,0.8333333333333334,1.6666666666666667,L,D,D,W,L,D,W,W,W,L,0,0,0,0,0,0,0,0,-0.16666666666666666,0.5,-0.8333333333333334,-0.8333333333333334,12.0,0.4578268876611418,0.25377532228360955,0.2883977900552486,0,0,0,0,0
2017-09-23,Swansea,Watford,NH,2.38,2.4,0.0196078431372549,0.06666666666666667,0.04950495049504951,0.09278350515463918,0.8333333333333334,1.3333333333333333,D,L,W,L,D,L,W,D,W,D,0,0,0,0,0,0,0,0,-0.5,-0.3333333333333333,-0.5,-0.5,-2.0,0.4576583210603829,0.2536818851251841,0.28865979381443296,0,1,-1,-1,-1
2017-09-23,West Ham,Tottenham,NH,6.0,6.0,0.0392156862745098,0.06666666666666667,0.09900990099009901,0.030927835051546393,0.6666666666666666,1.3333333333333333,D,W,L,L,L,D,W,D,L,W,0,0,1,0,0,0,0,0,-1.0,0.6666666666666666,-0.6666666666666666,-0.6666666666666666,9.0,0.4574898785425101,0.2535885167464115,0.2889216047110784,2,0,1,0,2
2017-09-24,Brighton,Newcastle,H,2.75,2.8,0.0392156862745098,0.05714285714285714,0.06930693069306931,0.041237113402061855,0.6666666666666666,1.5,L,W,D,L,L,W,W,W,L,L,0,0,0,0,0,0,0,0,-0.5,0.3333333333333333,-0.8333333333333334,-0.8333333333333334,0.0,0.4573215599705666,0.253495217071376,0.2891832229580574,-1,-1,-1,-1,-1
2017-09-25,Arsenal,West Brom,H,1.33,1.33,0.06862745098039216,0.0380952380952381,0.07920792079207921,0.041237113402061855,1.1666666666666667,1.3333333333333333,D,W,L,L,W,D,L,D,W,W,0,0,0,0,0,0,0,0,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,-5.0,0.45752114748069145,0.2534019860242736,0.28907686649503495,0,2,2,2,2
2017-09-30,Bournemouth,Leicester,NH,2.8,2.8,0.0392156862745098,0.08571428571428572,0.10891089108910891,0.12371134020618557,0.42857142857142855,0.5714285714285714,L,W,L,L,L,L,D,L,L,W,0,0,1,0,0,0,0,0,-1.0,-0.42857142857142855,-0.14285714285714285,-0.14285714285714285,-3.0,0.4577205882352941,0.25330882352941175,0.2889705882352941,1,2,-1,-1,-1
2017-09-30,Chelsea,Man City,NH,2.8,2.75,0.11764705882352941,0.2,0.04950495049504951,0.020618556701030927,1.8571428571428572,2.2857142857142856,W,D,W,W,W,W,W,W,W,D,1,0,0,0,0,0,0,0,1.0,2.7142857142857144,-0.42857142857142855,0.0,-2.0,0.45755237045203967,0.2535832414553473,0.288864388092613,2,2,1,1,2
2017-09-30,Huddersfield,Tottenham,NH,9.0,8.5,0.049019607843137254,0.09523809523809523,0.0297029702970297,0.05154639175257732,1.2857142857142858,1.5714285714285714,D,D,L,D,W,W,D,W,D,L,0,0,0,0,0,0,0,0,0.2857142857142857,0.7142857142857143,-0.2857142857142857,-0.2857142857142857,16.0,0.45738427626745043,0.25349008082292435,0.2891256429096253,-1,-1,-1,-1,-1
2017-09-30,Man United,Crystal Palace,H,1.18,1.17,0.16666666666666666,0.0,0.019801980198019802,0.13402061855670103,2.2857142857142856,0.0,W,W,D,W,W,L,L,L,L,L,0,0,0,0,0,0,1,1,2.142857142857143,-1.8571428571428572,2.2857142857142856,1.8571428571428572,-8.0,0.45721630554535436,0.2533969886154976,0.289386705839148,2,2,2,2,2
2017-09-30,Stoke,Southampton,H,2.88,2.88,0.049019607843137254,0.0380952380952381,0.09900990099009901,0.05154639175257732,0.7142857142857143,1.1428571428571428,L,L,D,D,W,L,W,L,D,W,0,0,0,0,0,0,0,0,-0.7142857142857143,-0.14285714285714285,-0.42857142857142855,-0.2857142857142857,5.0,0.45741556534508077,0.2533039647577093,0.28928046989721,2,1,2,0,1
2017-09-30,West Brom,Watford,NH,2.25,2.15,0.0392156862745098,0.08571428571428572,0.0594059405940594,0.10309278350515463,1.1428571428571428,1.5714285714285714,L,D,L,D,W,W,L,W,D,W,0,0,0,0,0,0,0,0,-0.2857142857142857,-0.14285714285714285,-0.42857142857142855,-0.7142857142857143,-7.0,0.4576146788990826,0.25321100917431194,0.28917431192660553,0,2,-1,-1,-1
2017-09-30,West Ham,Swansea,H,1.9,1.8,0.058823529411764705,0.02857142857142857,0.12871287128712872,0.07216494845360824,0.5714285714285714,0.7142857142857143,L,D,W,L,L,L,D,L,W,L,0,0,0,0,0,0,0,0,-1.0,-0.5714285714285714,-0.14285714285714285,0.0,-4.0,0.4574468085106383,0.2534849596478357,0.289068231841526,2,2,1,2,2
2017-10-01,Arsenal,Brighton,H,1.25,1.2,0.08823529411764706,0.047619047619047616,0.07920792079207921,0.07216494845360824,1.4285714285714286,1.0,W,D,W,L,L,W,L,W,D,L,0,0,0,0,0,0,0,0,0.14285714285714285,-0.2857142857142857,0.42857142857142855,0.0,-13.0,0.45764576457645767,0.2533920058672534,0.288962229556289,-1,-1,-1,-1,-1
2017-10-01,Everton,Burnley,NH,1.67,1.67,0.0392156862745098,0.05714285714285714,0.10891089108910891,0.05154639175257732,1.0,1.2857142857142858,W,L,L,L,D,D,D,W,D,L,0,0,0,0,0,0,0,0,-1.0,0.14285714285714285,-0.2857142857142857,-0.2857142857142857,-9.0,0.45784457478005863,0.2532991202346041,0.28885630498533726,2,0,2,2,-1
2017-10-01,Newcastle,Liverpool,NH,5.2,5.0,0.058823529411764705,0.11428571428571428,0.04950495049504951,0.1134020618556701,1.2857142857142858,1.5714285714285714,L,W,W,W,L,W,D,L,W,W,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,-0.2857142857142857,-0.14285714285714285,14.0,0.45767680469036276,0.2532063026749725,0.2891168926346647,0,2,0,1,0
2017-10-14,Burnley,West Ham,NH,2.75,2.75,0.06862745098039216,0.06666666666666667,0.04950495049504951,0.13402061855670103,1.5,0.875,W,D,D,W,D,W,L,D,W,L,0,0,0,0,0,0,0,0,0.25,-0.75,0.625,0.25,5.0,0.4575091575091575,0.25347985347985347,0.289010989010989,0,0,0,0,-1
2017-10-14,Crystal Palace,Chelsea,H,8.5,9.0,0.0,0.11428571428571428,0.16831683168316833,0.061855670103092786,0.0,1.625,L,L,L,L,L,L,W,D,W,W,0,0,1,1,0,0,0,0,-2.125,0.75,-1.625,-1.25,13.0,0.45734163310142806,0.2537532039545954,0.28890516294397656,2,0,0,0,2
2017-10-14,Liverpool,Man United,NH,2.75,2.8,0.12745098039215685,0.2,0.1188118811881188,0.020618556701030927,1.5,2.375,D,W,D,L,W,W,W,W,D,W,0,0,0,0,0,0,0,0,0.125,2.375,-0.875,-0.625,-2.0,0.4575402635431918,0.25366032210834555,0.2887994143484627,1,1,0,0,2
2017-10-14,Man City,Stoke,H,1.14,1.14,0.21568627450980393,0.06666666666666667,0.019801980198019802,0.1134020618556701,2.375,1.0,W,W,W,W,W,W,L,L,D,D,1,1,0,0,0,0,0,0,2.5,-0.5,1.375,1.25,-10.0,0.4573728503476034,0.2539334065129894,0.28869374313940727,1,2,2,0,2
2017-10-14,Swansea,Huddersfield,H,2.2,2.2,0.029411764705882353,0.047619047619047616,0.07920792079207921,0.07216494845360824,0.625,1.125,L,L,D,L,W,L,D,D,L,D,0,0,0,0,0,0,0,0,-0.625,-0.25,-0.5,0.125,-3.0,0.45757132406730067,0.2538405267008047,0.2885881492318947,-1,-1,-1,-1,-1
2017-10-14,Tottenham,Bournemouth,H,1.22,1.2,0.13725490196078433,0.0380952380952381,0.04950495049504951,0.1134020618556701,1.75,0.5,W,W,D,W,D,D,L,W,L,L,0,0,0,0,0,0,0,0,1.125,-0.875,1.25,0.875,-7.0,0.45776965265082264,0.25374771480804387,0.28848263254113343,2,1,-1,-1,-1
2017-10-14,Watford,Arsenal,H,5.5,5.25,0.10784313725490197,0.10476190476190476,0.1188118811881188,0.08247422680412371,1.5,1.625,D,W,L,W,D,W,W,D,W,L,0,0,0,0,0,0,0,0,-0.125,0.375,-0.125,-0.25,12.0,0.45796783625730997,0.2536549707602339,0.2883771929824561,2,0,-1,-1,-1
2017-10-15,Brighton,Everton,NH,3.3,3.25,0.049019607843137254,0.0380952380952381,0.0891089108910891,0.12371134020618557,0.875,0.875,L,W,L,W,D,L,W,L,L,L,0,0,0,0,0,0,1,0,-0.5,-1.0,0.0,0.5,11.0,0.45816587504567047,0.2535622944830106,0.28827183047131894,-1,-1,-1,-1,-1
2017-10-15,Southampton,Newcastle,NH,1.87,1.91,0.049019607843137254,0.06666666666666667,0.06930693069306931,0.061855670103092786,1.0,1.25,L,L,W,L,D,D,L,W,W,W,0,0,0,0,1,0,0,0,-0.25,0.125,-0.25,-0.75,-10.0,0.4579985390796202,0.25383491599707814,0.2881665449233017,2,2,2,1,0
2017-10-16,Leicester,West Brom,NH,2.05,2.05,0.08823529411764706,0.05714285714285714,0.1188118811881188,0.08247422680412371,0.625,1.125,D,L,D,L,L,D,L,D,L,D,0,0,0,0,0,0,0,0,-0.375,-0.25,-0.5,-0.125,2.0,0.4578313253012048,0.25410733844468786,0.28806133625410735,2,0,2,0,-1
2017-10-20,West Ham,Brighton,NH,1.83,1.83,0.0784313725490196,0.05714285714285714,0.13861386138613863,0.10309278350515463,0.8888888888888888,0.8888888888888888,D,W,L,D,W,D,L,W,L,W,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.4444444444444444,0.0,0.1111111111111111,-7.0,0.4576642335766423,0.25437956204379564,0.28795620437956204,-1,-1,-1,-1,-1
2017-10-21,Chelsea,Watford,H,1.36,1.36,0.12745098039215685,0.12380952380952381,0.07920792079207921,0.13402061855670103,1.4444444444444444,1.6666666666666667,L,L,W,D,W,W,D,W,L,W,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,-0.2222222222222222,-0.3333333333333333,-16.0,0.45749726377234584,0.254286756658154,0.2882159795695002,2,2,-1,-1,-1
2017-10-21,Huddersfield,Man United,H,10.0,11.0,0.049019607843137254,0.2,0.0891089108910891,0.020618556701030927,1.0,2.2222222222222223,L,L,D,D,L,D,W,W,W,D,0,0,0,0,0,0,0,0,-0.4444444444444444,2.111111111111111,-1.2222222222222223,-1.0,12.0,0.4576951130561634,0.25419401896425964,0.28811086797957697,-1,-1,-1,-1,-1
2017-10-21,Man City,Burnley,H,1.11,1.11,0.28431372549019607,0.0761904761904762,0.039603960396039604,0.061855670103092786,2.4444444444444446,1.4444444444444444,W,W,W,W,W,D,W,D,D,W,1,1,0,0,0,0,0,0,2.7777777777777777,0.2222222222222222,1.0,0.6666666666666666,-13.0,0.4578928180823915,0.2541013488880787,0.2880058330295297,2,2,0,1,-1
2017-10-21,Newcastle,Crystal Palace,H,1.95,2.0,0.08823529411764706,0.01904761904761905,0.07920792079207921,0.18556701030927836,1.2222222222222223,0.3333333333333333,D,D,L,W,W,W,L,L,L,L,0,0,0,0,0,0,1,0,0.1111111111111111,-1.7777777777777777,0.8888888888888888,0.5555555555555556,4.0,0.45809037900874633,0.25400874635568516,0.2879008746355685,1,1,2,2,-1
2017-10-21,Southampton,West Brom,H,1.83,1.85,0.06862745098039216,0.06666666666666667,0.0891089108910891,0.09278350515463918,1.0,1.1111111111111112,D,L,L,W,L,D,D,L,D,L,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.2222222222222222,-0.1111111111111111,0.1111111111111111,-2.0,0.458287795992714,0.2539162112932605,0.2877959927140255,2,0,0,1,2
2017-10-21,Stoke,Bournemouth,NH,2.15,2.14,0.08823529411764706,0.0380952380952381,0.1782178217821782,0.12371134020618557,0.8888888888888888,0.4444444444444444,L,W,L,L,D,L,D,L,W,L,0,0,0,0,0,0,0,0,-1.0,-0.8888888888888888,0.4444444444444444,0.0,4.0,0.45848506919155135,0.253823743627094,0.2876911871813547,1,0,-1,-1,-1
2017-10-21,Swansea,Leicester,NH,2.88,2.79,0.049019607843137254,0.09523809523809523,0.07920792079207921,0.13402061855670103,0.8888888888888888,0.6666666666666666,W,L,L,D,L,D,D,L,D,L,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.3333333333333333,0.2222222222222222,0.1111111111111111,3.0,0.45831816527120495,0.2537313432835821,0.28795049144521295,2,0,0,2,-1
2017-10-22,Everton,Arsenal,NH,4.0,3.79,0.049019607843137254,0.11428571428571428,0.12871287128712872,0.10309278350515463,0.8888888888888888,1.4444444444444444,D,L,W,L,L,L,W,W,D,W,0,0,0,0,0,0,0,0,-0.8888888888888888,0.2222222222222222,-0.5555555555555556,-0.6666666666666666,2.0,0.4581513828238719,0.2536390101892285,0.28820960698689957,0,2,0,1,2
2017-10-22,Tottenham,Liverpool,H,2.2,2.25,0.14705882352941177,0.12380952380952381,0.04950495049504951,0.12371134020618557,1.8888888888888888,1.4444444444444444,W,W,W,D,W,D,D,W,D,L,0,0,0,0,0,0,0,0,1.1111111111111112,0.1111111111111111,0.4444444444444444,0.7777777777777778,-2.0,0.457984721716988,0.2535467442706439,0.28846853401236816,0,1,0,0,0
2017-10-28,Arsenal,Swansea,H,1.25,1.25,0.16666666666666666,0.05714285714285714,0.1188118811881188,0.10309278350515463,1.6,0.8,W,L,W,W,D,L,W,L,L,D,0,0,0,0,0,0,0,0,0.5,-0.4,0.8,0.6,-10.0,0.4581818181818182,0.25345454545454543,0.2883636363636364,2,2,0,0,1
2017-10-28,Bournemouth,Chelsea,NH,5.4,6.0,0.058823529411764705,0.1619047619047619,0.12871287128712872,0.10309278350515463,0.7,1.6,W,L,D,L,W,W,L,L,W,D,0,0,0,0,0,0,0,0,-0.7,0.7,-0.9,0.0,8.0,0.4583787713558706,0.2533624136677572,0.28825881497637224,0,0,-1,-1,-1
2017-10-28,Crystal Palace,West Ham,NH,2.4,2.39,0.0196078431372549,0.0761904761904762,0.18811881188118812,0.17525773195876287,0.3,0.8,L,W,L,L,L,L,D,W,L,D,0,0,1,0,0,0,0,0,-1.7,-0.9,-0.5,-0.2,3.0,0.4582122093023256,0.2532703488372093,0.28851744186046513,0,0,2,0,2
2017-10-28,Liverpool,Huddersfield,H,1.25,1.25,0.13725490196078433,0.06666666666666667,0.15841584158415842,0.10309278350515463,1.3,1.2,L,D,D,W,D,W,L,L,D,D,0,0,0,0,0,0,0,0,-0.2,-0.3,0.1,0.1,-14.0,0.4580457682528151,0.25354159099164547,0.2884126407555394,-1,-1,-1,-1,-1
2017-10-28,Man United,Tottenham,H,2.25,2.14,0.21568627450980393,0.18095238095238095,0.039603960396039604,0.061855670103092786,2.0,2.0,L,D,W,W,W,W,W,W,W,D,1,0,0,0,0,0,0,0,1.8,1.3,0.0,-0.3,4.0,0.45824255628177196,0.2534495279593319,0.28830791575889614,0,2,2,1,0
2017-10-28,Watford,Stoke,NH,2.05,2.04,0.14705882352941177,0.09523809523809523,0.16831683168316833,0.20618556701030927,1.5,0.8,L,W,D,W,L,L,L,W,L,L,0,0,0,0,0,0,0,0,-0.2,-1.0,0.7,0.4,4.0,0.45843920145190564,0.2533575317604356,0.2882032667876588,0,0,-1,-1,-1
2017-10-28,West Brom,Man City,NH,13.0,11.0,0.06862745098039216,0.3047619047619048,0.09900990099009901,0.041237113402061855,1.0,2.5,L,D,D,L,D,W,W,W,W,W,0,0,0,0,1,1,0,0,-0.3,2.8,-1.5,-1.2,7.0,0.45827285921625543,0.2532656023222061,0.28846153846153844,0,0,0,0,0
2017-10-29,Brighton,Southampton,NH,3.3,3.29,0.08823529411764706,0.0761904761904762,0.09900990099009901,0.09278350515463918,1.1,1.2,W,D,L,W,L,W,D,L,L,W,0,0,0,0,0,0,0,0,-0.1,-0.1,-0.1,0.0,10.0,0.4581066376496192,0.25317373957199857,0.2887196227783823,-1,-1,-1,-1,-1
2017-10-29,Leicester,Everton,H,2.2,2.14,0.11764705882352941,0.06666666666666667,0.13861386138613863,0.18556701030927836,0.9,0.8,W,D,D,L,D,L,D,L,W,L,0,0,0,0,0,0,0,0,-0.2,-1.1,0.1,0.2,5.0,0.4579405366207397,0.2534445250181291,0.2886149383611313,0,0,1,1,-1
2017-10-30,Burnley,Newcastle,H,3.0,2.89,0.0784313725490196,0.09523809523809523,0.0891089108910891,0.08247422680412371,1.3,1.4,L,D,W,D,D,W,D,D,L,W,0,0,0,0,0,0,0,0,-0.1,0.2,-0.1,-0.2,-2.0,0.45813700616165276,0.2533526640086988,0.2885103298296484,1,1,-1,-1,-1
2017-11-04,Huddersfield,West Brom,H,2.75,2.79,0.06862745098039216,0.08571428571428572,0.12871287128712872,0.13402061855670103,1.0909090909090908,0.9090909090909091,L,W,L,L,D,L,L,D,D,L,0,0,0,0,0,0,0,0,-0.5454545454545454,-0.36363636363636365,0.18181818181818182,0.18181818181818182,8.0,0.4583333333333333,0.2532608695652174,0.28840579710144926,-1,-1,-1,-1,-1
2017-11-04,Newcastle,Bournemouth,NH,2.0,2.0,0.09803921568627451,0.05714285714285714,0.0891089108910891,0.14432989690721648,1.2727272727272727,0.6363636363636364,L,W,D,D,L,L,W,L,D,L,0,0,0,0,0,0,0,0,0.09090909090909091,-0.7272727272727273,0.6363636363636364,0.09090909090909091,9.0,0.45852951829047445,0.25316914161535675,0.2883013400941688,-1,-1,-1,-1,-1
2017-11-04,Southampton,Burnley,NH,1.65,1.66,0.08823529411764706,0.08571428571428572,0.09900990099009901,0.09278350515463918,1.1818181818181819,1.4545454545454546,D,W,D,L,L,W,L,D,W,D,0,0,0,0,0,0,0,0,-0.09090909090909091,0.0,-0.2727272727272727,-0.2727272727272727,-8.0,0.45836350470673426,0.25307748008689357,0.28855901520637217,0,2,2,0,-1
2017-11-04,Stoke,Leicester,NH,2.75,2.7,0.10784313725490197,0.13333333333333333,0.19801980198019803,0.14432989690721648,1.0,1.0909090909090908,W,L,L,W,L,W,W,D,D,L,0,0,0,0,0,0,0,0,-0.8181818181818182,0.0,-0.09090909090909091,-0.18181818181818182,1.0,0.4581976112920738,0.252985884907709,0.2888165038002172,0,1,2,0,-1
2017-11-04,Swansea,Brighton,NH,2.4,2.39,0.06862745098039216,0.09523809523809523,0.1188118811881188,0.1134020618556701,0.7272727272727273,1.0909090909090908,L,L,W,L,L,D,W,D,L,W,0,0,0,0,0,0,0,0,-0.45454545454545453,-0.09090909090909091,-0.36363636363636365,-0.45454545454545453,-3.0,0.45803183791606367,0.2532561505065123,0.28871201157742404,-1,-1,-1,-1,-1
2017-11-04,West Ham,Liverpool,NH,5.5,5.25,0.09803921568627451,0.1619047619047619,0.18811881188118812,0.16494845360824742,0.8181818181818182,1.4545454545454546,D,L,D,W,L,W,L,D,D,W,0,0,0,0,0,0,0,0,-0.8181818181818182,0.09090909090909091,-0.6363636363636364,-0.2727272727272727,7.0,0.45786618444846294,0.25316455696202533,0.2889692585895118,0,1,0,2,0
2017-11-05,Chelsea,Man United,H,2.5,2.5,0.17647058823529413,0.21904761904761905,0.09900990099009901,0.041237113402061855,1.7272727272727273,2.090909090909091,W,W,L,L,W,W,L,D,W,W,0,0,0,0,0,0,0,0,0.7272727272727273,1.7272727272727273,-0.36363636363636365,-0.09090909090909091,-5.0,0.45770065075921906,0.2530730296456978,0.28922631959508316,0,2,2,1,2
2017-11-05,Everton,Watford,H,2.15,2.2,0.06862745098039216,0.14285714285714285,0.19801980198019803,0.18556701030927836,0.7272727272727273,1.3636363636363635,L,L,D,L,W,L,L,W,D,W,0,0,0,0,0,0,0,0,-1.1818181818181819,-0.2727272727272727,-0.6363636363636364,-0.2727272727272727,-10.0,0.45789663895916155,0.2529815684857246,0.28912179255511383,2,0,-1,-1,-1
2017-11-05,Man City,Arsenal,H,1.4,1.39,0.3431372549019608,0.18095238095238095,0.0594059405940594,0.13402061855670103,2.5454545454545454,1.7272727272727273,W,W,W,W,W,W,W,L,W,W,1,1,0,0,0,0,0,0,2.6363636363636362,0.5454545454545454,0.8181818181818182,0.2727272727272727,-2.0,0.45809248554913296,0.25289017341040465,0.28901734104046245,1,2,0,1,1
2017-11-05,Tottenham,Crystal Palace,H,1.3,1.28,0.18627450980392157,0.0380952380952381,0.06930693069306931,0.21649484536082475,1.8181818181818181,0.36363636363636365,L,W,W,W,W,D,L,W,L,L,1,0,0,0,0,0,0,0,1.0909090909090908,-1.5454545454545454,1.4545454545454546,0.7272727272727273,-12.0,0.4582881906825569,0.25279884434814015,0.288912964969303,2,2,0,1,2
2017-11-18,Arsenal,Tottenham,H,2.5,2.5,0.19607843137254902,0.19047619047619047,0.15841584158415842,0.07216494845360824,1.5833333333333333,1.9166666666666667,L,W,W,L,W,W,L,W,W,W,0,0,0,0,1,0,0,0,0.3333333333333333,1.0833333333333333,-0.3333333333333333,-0.25,3.0,0.4584837545126354,0.2527075812274368,0.2888086642599278,0,1,0,1,2
2017-11-18,Bournemouth,Huddersfield,H,1.83,1.83,0.06862745098039216,0.0761904761904762,0.13861386138613863,0.13402061855670103,0.8333333333333334,1.25,W,L,W,L,D,W,L,W,L,L,0,0,0,0,0,0,0,0,-0.5833333333333334,-0.4166666666666667,-0.4166666666666667,0.08333333333333333,-9.0,0.45867917719234935,0.25261638397690367,0.28870443883074703,-1,-1,-1,-1,-1
2017-11-18,Burnley,Swansea,H,2.15,2.14,0.09803921568627451,0.06666666666666667,0.0891089108910891,0.13402061855670103,1.5833333333333333,0.6666666666666666,W,W,L,D,W,L,L,L,W,L,0,0,0,0,0,0,0,0,0.08333333333333333,-0.5,0.9166666666666666,0.5833333333333334,1.0,0.4588744588744589,0.25252525252525254,0.2886002886002886,0,0,0,0,-1
2017-11-18,Crystal Palace,Everton,NH,2.38,2.39,0.0392156862745098,0.09523809523809523,0.21782178217821782,0.2268041237113402,0.3333333333333333,0.9166666666666666,L,D,L,W,L,W,L,L,D,L,0,0,0,0,0,0,0,0,-1.5,-1.0,-0.5833333333333334,0.0,7.0,0.4590695997115038,0.25243418680129825,0.288496213487198,0,1,0,2,2
2017-11-18,Leicester,Man City,NH,9.5,9.5,0.1568627450980392,0.3619047619047619,0.15841584158415842,0.07216494845360824,1.0833333333333333,2.5833333333333335,D,W,W,D,D,W,W,W,W,W,0,0,0,0,1,1,0,0,0.0,2.5833333333333335,-1.5,-0.5,9.0,0.4589041095890411,0.252703677000721,0.2883922134102379,0,2,0,0,-1
2017-11-18,Liverpool,Southampton,H,1.4,1.39,0.20588235294117646,0.08571428571428572,0.16831683168316833,0.1134020618556701,1.5833333333333333,1.0833333333333333,W,W,L,D,D,L,D,W,D,L,0,0,0,0,0,0,0,0,0.3333333333333333,-0.16666666666666666,0.5,0.25,-4.0,0.4587387387387387,0.2526126126126126,0.28864864864864864,1,1,2,2,2
2017-11-18,Man United,Newcastle,H,1.3,1.28,0.22549019607843138,0.09523809523809523,0.04950495049504951,0.10309278350515463,1.9166666666666667,1.1666666666666667,L,W,L,D,W,L,L,W,D,D,0,0,0,0,0,0,0,0,1.5,0.0,0.75,0.16666666666666666,-12.0,0.4589337175792507,0.25252161383285304,0.28854466858789624,2,2,2,0,2
2017-11-18,West Brom,Chelsea,NH,6.25,6.5,0.08823529411764706,0.18095238095238095,0.13861386138613863,0.10309278350515463,0.8333333333333334,1.8333333333333333,L,L,L,D,D,W,W,W,L,L,0,0,0,0,0,0,0,0,-0.4166666666666667,0.75,-1.0,-0.5833333333333334,9.0,0.4591285559956788,0.25243068059056534,0.28844076341375585,0,0,2,0,1
2017-11-19,Watford,West Ham,H,2.1,2.1,0.16666666666666666,0.10476190476190476,0.2079207920792079,0.23711340206185566,1.25,0.75,L,L,L,W,D,L,D,L,D,W,0,0,0,0,0,0,0,0,-0.3333333333333333,-1.0,0.5,-0.08333333333333333,6.0,0.458963282937365,0.2523398128149748,0.2886969042476602,1,2,-1,-1,-1
2017-11-20,Brighton,Stoke,NH,2.4,2.39,0.10784313725490197,0.12380952380952381,0.10891089108910891,0.2268041237113402,1.25,1.0,W,D,W,D,L,D,W,L,L,W,0,0,0,0,0,0,0,0,0.0,-0.75,0.25,0.08333333333333333,5.0,0.45915797049298307,0.2522490104354084,0.2885930190716085,-1,-1,-1,-1,-1
2017-11-24,West Ham,Leicester,NH,2.7,2.7,0.10784313725490197,0.1523809523809524,0.24752475247524752,0.18556701030927836,0.6923076923076923,1.0,L,L,D,L,D,L,D,W,W,D,0,0,0,0,0,0,0,0,-1.0769230769230769,-0.15384615384615385,-0.3076923076923077,-0.46153846153846156,-1.0,0.4589928057553957,0.2525179856115108,0.2884892086330935,0,0,0,2,-1
